Name	Year	Country Code	Country	 Region 	Europe	Continent	Access Number	Subtype
98ITAF5284	1998	IT	Italy	SouthernEurope	Europe	Europe	AF295284	C
08ITGU9571	2008	IT	Italy	SouthernEurope	Europe	Europe	GU969571	C
08ITGU9550	2008	IT	Italy	SouthernEurope	Europe	Europe	GU969550	C
08ITGU9545	2008	IT	Italy	SouthernEurope	Europe	Europe	GU969545	C
08ITGU9543	2008	IT	Italy	SouthernEurope	Europe	Europe	GU969543	C
08ITGU9541	2008	IT	Italy	SouthernEurope	Europe	Europe	GU969541	C
08ITGU9538	2008	IT	Italy	SouthernEurope	Europe	Europe	GU969538	C
08ITGU9533	2008	IT	Italy	SouthernEurope	Europe	Europe	GU969533	C
08ITGU9524	2008	IT	Italy	SouthernEurope	Europe	Europe	GU969524	C
07ITGU9505	2007	IT	Italy	SouthernEurope	Europe	Europe	GU969505	C
04KEHM4129	2004	KE	Kenya	EastAfrica	EastAfrica	OtherAfrica	HM164129	C
91KEAY5738	1991	KE	Kenya	EastAfrica	EastAfrica	OtherAfrica	AY945738	C
98KEAY2764	1998	KE	Kenya	EastAfrica	EastAfrica	OtherAfrica	AY492764	C
00KEAF7054	2000	KE	Kenya	EastAfrica	EastAfrica	OtherAfrica	AF457054	C
08KRGQ0728	2008	KR	South Korea	Asia	Asia	Asia	GQ290728	C
06KREF7888	2006	KR	South Korea	Asia	Asia	Asia	EF157888	C
03LUGQ0273	2003	LU	Luxembourg	WesternEurope	Europe	Europe	GQ400273	C
04LUGQ9890	2004	LU	Luxembourg	WesternEurope	Europe	Europe	GQ399890	C
04LUGQ9768	2004	LU	Luxembourg	WesternEurope	Europe	Europe	GQ399768	C
05MLEF4480	2005	ML	Mali	WestAfrica	WestAfrica	OtherAfrica	EF064480	C
99MMAB7871	1999	MM	Myanmar	Asia	Asia	Asia	AB097871	C
93MWAY3413	1993	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY713413	C
00MWAY6889	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756889	C
00MWAY6888	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756888	C
00MWAY6887	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756887	C
00MWAY6886	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756886	C
00MWAY6885	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756885	C
00MWAY6884	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756884	C
00MWAY6882	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756882	C
00MWAY6878	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756878	C
00MWAY6877	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756877	C
00MWAY6876	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756876	C
00MWAY6874	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756874	C
00MWAY6873	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756873	C
00MWAY6872	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756872	C
00MWAY6871	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756871	C
00MWAY6870	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756870	C
00MWAY6869	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756869	C
00MWAY6867	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756867	C
00MWAY6865	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756865	C
00MWAY6864	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756864	C
00MWAY6863	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756863	C
00MWAY6862	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756862	C
00MWAY6860	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756860	C
00MWAY6859	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756859	C
00MWAY6858	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756858	C
00MWAY6854	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756854	C
00MWAY6853	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756853	C
00MWAY6851	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756851	C
00MWAY6850	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756850	C
00MWAY6849	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756849	C
00MWAY6847	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756847	C
00MWAY6844	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756844	C
00MWAY6841	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756841	C
00MWAY6840	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756840	C
00MWAY6839	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756839	C
00MWAY6836	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756836	C
00MWAY6834	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756834	C
00MWAY6833	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756833	C
00MWAY6831	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756831	C
00MWAY6830	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756830	C
00MWAY6827	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756827	C
00MWAY6826	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756826	C
00MWAY6825	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756825	C
00MWAY6823	2000	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY756823	C
02MWEF2625	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602625	C
02MWEF2623	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602623	C
02MWEF2622	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602622	C
02MWEF2621	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602621	C
02MWEF2620	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602620	C
02MWEF2616	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602616	C
02MWEF2614	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602614	C
02MWEF2611	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602611	C
02MWEF2610	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602610	C
02MWEF2607	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602607	C
02MWEF2606	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602606	C
02MWEF2605	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602605	C
02MWEF2604	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602604	C
02MWEF2601	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602601	C
02MWEF2599	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602599	C
02MWEF2598	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602598	C
02MWEF2596	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602596	C
02MWEF2595	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602595	C
02MWEF2592	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602592	C
02MWEF2591	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602591	C
02MWEF2590	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602590	C
02MWEF2589	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602589	C
02MWEF2588	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602588	C
02MWEF2586	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602586	C
02MWEF2585	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602585	C
02MWEF2584	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602584	C
02MWEF2583	2002	MW	Malawi	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EF602583	C
04MZEU6363	2004	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	EU856363	C
02MZGU9582	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199582	C
03MZGU9580	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199580	C
02MZGU9579	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199579	C
02MZGU9578	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199578	C
02MZGU9577	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199577	C
02MZGU9576	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199576	C
02MZGU9575	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199575	C
02MZGU9574	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199574	C
02MZGU9573	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199573	C
03MZGU9572	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199572	C
02MZGU9571	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199571	C
02MZGU9570	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199570	C
03MZGU9569	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199569	C
02MZGU9568	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199568	C
02MZGU9567	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199567	C
03MZGU9566	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199566	C
03MZGU9565	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199565	C
03MZGU9564	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199564	C
03MZGU9563	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199563	C
03MZGU9562	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199562	C
02MZGU9561	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199561	C
03MZGU9560	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199560	C
02MZGU9559	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199559	C
03MZGU9558	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199558	C
02MZGU9557	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199557	C
02MZGU9556	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199556	C
03MZGU9555	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199555	C
03MZGU9554	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199554	C
02MZGU9553	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199553	C
03MZGU9552	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199552	C
02MZGU9551	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199551	C
02MZGU9549	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199549	C
02MZGU9548	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199548	C
02MZGU9547	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199547	C
03MZGU9545	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199545	C
02MZGU9544	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199544	C
02MZGU9543	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199543	C
03MZGU9542	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199542	C
02MZGU9541	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199541	C
02MZGU9540	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199540	C
03MZGU9539	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199539	C
02MZGU9538	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199538	C
02MZGU9537	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199537	C
02MZGU9536	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199536	C
03MZGU9535	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199535	C
03MZGU9534	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199534	C
03MZGU9533	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199533	C
02MZGU9532	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199532	C
03MZGU9531	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199531	C
02MZGU9530	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199530	C
02MZGU9529	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199529	C
02MZGU9528	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199528	C
02MZGU9527	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199527	C
02MZGU9526	2002	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	GU199526	C
03MZAM1454	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071454	C
03MZAM1453	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071453	C
03MZAM1452	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071452	C
03MZAM1451	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071451	C
03MZAM1450	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071450	C
03MZAM1449	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071449	C
03MZAM1448	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071448	C
03MZAM1447	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071447	C
03MZAM1446	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071446	C
03MZAM1445	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071445	C
03MZAM1444	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071444	C
03MZAM1443	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071443	C
03MZAM1442	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071442	C
03MZAM1441	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071441	C
03MZAM1440	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071440	C
03MZAM1439	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071439	C
03MZAM1437	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071437	C
03MZAM1436	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071436	C
03MZAM1435	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071435	C
03MZAM1434	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071434	C
03MZAM1433	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071433	C
03MZAM1432	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071432	C
03MZAM1431	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071431	C
03MZAM1430	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071430	C
03MZAM1429	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071429	C
03MZAM1428	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071428	C
03MZAM1427	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071427	C
03MZAM1426	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071426	C
03MZAM1425	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071425	C
03MZAM1424	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071424	C
03MZAM1423	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071423	C
03MZAM1422	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071422	C
03MZAM1421	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071421	C
03MZAM1420	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071420	C
03MZAM1419	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071419	C
03MZAM1418	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071418	C
03MZAM1417	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071417	C
03MZAM1416	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071416	C
03MZAM1415	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071415	C
03MZAM1414	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071414	C
03MZAM1413	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071413	C
03MZAM1412	2003	MZ	Mozambique	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AM071412	C
07NGHQ3636	2007	NG	Nigeria	WestAfrica	WestAfrica	OtherAfrica	HQ843636	C
06NGHQ3518	2006	NG	Nigeria	WestAfrica	WestAfrica	OtherAfrica	HQ843518	C
01NGDQ3277	2001	NG	Nigeria	WestAfrica	WestAfrica	OtherAfrica	DQ013277	C
01NGDQ3271	2001	NG	Nigeria	WestAfrica	WestAfrica	OtherAfrica	DQ013271	C
03NLGQ0508	2003	NL	Netherlands	WesternEurope	Europe	Europe	GQ400508	C
03NLGQ0504	2003	NL	Netherlands	WesternEurope	Europe	Europe	GQ400504	C
03NLGQ0374	2003	NL	Netherlands	WesternEurope	Europe	Europe	GQ400374	C
03NLGQ0149	2003	NL	Netherlands	WesternEurope	Europe	Europe	GQ400149	C
03NLGQ0077	2003	NL	Netherlands	WesternEurope	Europe	Europe	GQ400077	C
03NLGQ9715	2003	NL	Netherlands	WesternEurope	Europe	Europe	GQ399715	C
03NLGQ9464	2003	NL	Netherlands	WesternEurope	Europe	Europe	GQ399464	C
03NLGQ9082	2003	NL	Netherlands	WesternEurope	Europe	Europe	GQ399082	C
04NOGQ0496	2004	NO	Norway	NorthernEurope	Europe	Europe	GQ400496	C
04NOGQ0431	2004	NO	Norway	NorthernEurope	Europe	Europe	GQ400431	C
05NOGQ0428	2005	NO	Norway	NorthernEurope	Europe	Europe	GQ400428	C
03NOGQ0400	2003	NO	Norway	NorthernEurope	Europe	Europe	GQ400400	C
03NOGQ0339	2003	NO	Norway	NorthernEurope	Europe	Europe	GQ400339	C
03NOGQ0237	2003	NO	Norway	NorthernEurope	Europe	Europe	GQ400237	C
03NOGQ0151	2003	NO	Norway	NorthernEurope	Europe	Europe	GQ400151	C
04NOGQ9985	2004	NO	Norway	NorthernEurope	Europe	Europe	GQ399985	C
04NOGQ9970	2004	NO	Norway	NorthernEurope	Europe	Europe	GQ399970	C
05NOGQ9875	2005	NO	Norway	NorthernEurope	Europe	Europe	GQ399875	C
05NOGQ9733	2005	NO	Norway	NorthernEurope	Europe	Europe	GQ399733	C
05NOGQ9501	2005	NO	Norway	NorthernEurope	Europe	Europe	GQ399501	C
03NOGQ9345	2003	NO	Norway	NorthernEurope	Europe	Europe	GQ399345	C
04NOGQ9127	2004	NO	Norway	NorthernEurope	Europe	Europe	GQ399127	C
03NOGQ8881	2003	NO	Norway	NorthernEurope	Europe	Europe	GQ398881	C
08PHAB7103	2008	PH	Philippines	Asia	Asia	Asia	AB587103	C
09PLGU6870	2009	PL	Poland	EasternEurope	Europe	Europe	GU906870	C
08PLGU6868	2008	PL	Poland	EasternEurope	Europe	Europe	GU906868	C
08PTHM2339	2008	PT	Portugal	SouthernEurope	Europe	Europe	HM102339	C
08PTHM2338	2008	PT	Portugal	SouthernEurope	Europe	Europe	HM102338	C
08PTHM2337	2008	PT	Portugal	SouthernEurope	Europe	Europe	HM102337	C
04PTHM2336	2004	PT	Portugal	SouthernEurope	Europe	Europe	HM102336	C
04PTHM2335	2004	PT	Portugal	SouthernEurope	Europe	Europe	HM102335	C
04PTHM2334	2004	PT	Portugal	SouthernEurope	Europe	Europe	HM102334	C
04PTHM2333	2004	PT	Portugal	SouthernEurope	Europe	Europe	HM102333	C
03PTHM2332	2003	PT	Portugal	SouthernEurope	Europe	Europe	HM102332	C
03PTHM2331	2003	PT	Portugal	SouthernEurope	Europe	Europe	HM102331	C
03PTHM2330	2003	PT	Portugal	SouthernEurope	Europe	Europe	HM102330	C
03PTGQ0298	2003	PT	Portugal	SouthernEurope	Europe	Europe	GQ400298	C
05PTGQ0211	2005	PT	Portugal	SouthernEurope	Europe	Europe	GQ400211	C
03PTGQ0193	2003	PT	Portugal	SouthernEurope	Europe	Europe	GQ400193	C
03PTGQ0145	2003	PT	Portugal	SouthernEurope	Europe	Europe	GQ400145	C
03PTGQ0064	2003	PT	Portugal	SouthernEurope	Europe	Europe	GQ400064	C
03PTGQ9972	2003	PT	Portugal	SouthernEurope	Europe	Europe	GQ399972	C
03PTGQ9932	2003	PT	Portugal	SouthernEurope	Europe	Europe	GQ399932	C
03PTGQ9801	2003	PT	Portugal	SouthernEurope	Europe	Europe	GQ399801	C
03PTGQ9593	2003	PT	Portugal	SouthernEurope	Europe	Europe	GQ399593	C
03PTGQ9507	2003	PT	Portugal	SouthernEurope	Europe	Europe	GQ399507	C
04PTGQ9364	2004	PT	Portugal	SouthernEurope	Europe	Europe	GQ399364	C
05PTGQ9346	2005	PT	Portugal	SouthernEurope	Europe	Europe	GQ399346	C
03PTGQ9069	2003	PT	Portugal	SouthernEurope	Europe	Europe	GQ399069	C
08PTFJ0883	2008	PT	Portugal	SouthernEurope	Europe	Europe	FJ360883	C
08PTFJ0882	2008	PT	Portugal	SouthernEurope	Europe	Europe	FJ360882	C
00PTFJ0881	2000	PT	Portugal	SouthernEurope	Europe	Europe	FJ360881	C
04PTFJ0879	2004	PT	Portugal	SouthernEurope	Europe	Europe	FJ360879	C
04PTFJ0877	2004	PT	Portugal	SouthernEurope	Europe	Europe	FJ360877	C
05ROHM1557	2005	RO	Romania	EasternEurope	Europe	Europe	HM191557	C
08ROHM1556	2008	RO	Romania	EasternEurope	Europe	Europe	HM191556	C
03ROHM1555	2003	RO	Romania	EasternEurope	Europe	Europe	HM191555	C
06ROHM1554	2006	RO	Romania	EasternEurope	Europe	Europe	HM191554	C
06ROHM1553	2006	RO	Romania	EasternEurope	Europe	Europe	HM191553	C
08ROHM1552	2008	RO	Romania	EasternEurope	Europe	Europe	HM191552	C
07ROHM1551	2007	RO	Romania	EasternEurope	Europe	Europe	HM191551	C
03ROHM1550	2003	RO	Romania	EasternEurope	Europe	Europe	HM191550	C
03ROHM1549	2003	RO	Romania	EasternEurope	Europe	Europe	HM191549	C
05ROHM1548	2005	RO	Romania	EasternEurope	Europe	Europe	HM191548	C
09ROHM1547	2009	RO	Romania	EasternEurope	Europe	Europe	HM191547	C
08ROHM1546	2008	RO	Romania	EasternEurope	Europe	Europe	HM191546	C
07ROHM1545	2007	RO	Romania	EasternEurope	Europe	Europe	HM191545	C
03ROHM1544	2003	RO	Romania	EasternEurope	Europe	Europe	HM191544	C
03ROHM1543	2003	RO	Romania	EasternEurope	Europe	Europe	HM191543	C
09ROHM1542	2009	RO	Romania	EasternEurope	Europe	Europe	HM191542	C
07ROHM1541	2007	RO	Romania	EasternEurope	Europe	Europe	HM191541	C
09ROHM1540	2009	RO	Romania	EasternEurope	Europe	Europe	HM191540	C
07ROHM1539	2007	RO	Romania	EasternEurope	Europe	Europe	HM191539	C
06ROHM1538	2006	RO	Romania	EasternEurope	Europe	Europe	HM191538	C
05ROHM1536	2005	RO	Romania	EasternEurope	Europe	Europe	HM191536	C
05ROHM1535	2005	RO	Romania	EasternEurope	Europe	Europe	HM191535	C
05ROHM1534	2005	RO	Romania	EasternEurope	Europe	Europe	HM191534	C
